loan_id,assessment_date,stage_2_probability,predicted_stage
LN-00000635,2023-Q2,0.88873404,1
LN-00000636,2024-Q2,0.049670573,0
LN-00000637,2021-Q1,0.27589923,0
LN-00000638,2021-Q3,0.4758035,0
LN-00000639,2021-Q3,0.06833439,0
LN-00000640,2022-Q3,0.23942152,0
LN-00000641,2023-Q4,0.11645542,0
LN-00000642,2021-Q3,0.07149197,0
LN-00000643,2022-Q3,0.09625899,0
LN-00000644,2021-Q2,0.10353432,0
LN-00000645,2023-Q1,0.24782808,0
LN-00000646,2023-Q4,0.739589,1
LN-00000647,2023-Q3,0.13102512,0
LN-00000648,2022-Q1,0.024586452,0
LN-00000649,2023-Q4,0.23868117,0
LN-00000650,2023-Q1,0.8653317,1
LN-00000651,2023-Q1,0.15695639,0
LN-00000652,2023-Q4,0.1156048,0
LN-00000653,2024-Q3,0.6809149,1
LN-00000654,2023-Q4,0.13061984,0
LN-00000655,2023-Q3,0.6967505,1
LN-00000656,2023-Q1,0.18934707,0
LN-00000657,2021-Q3,0.88894033,1
LN-00000658,2023-Q3,0.3992629,0
LN-00000659,2023-Q3,0.04817113,0
LN-00000660,2024-Q1,0.54007226,1
LN-00000661,2021-Q4,0.23860317,0
LN-00000662,2022-Q3,0.6974452,1
LN-00000663,2023-Q1,0.49426043,0
LN-00000664,2023-Q4,0.08076087,0
LN-00000665,2022-Q2,0.1485717,0
LN-00000666,2022-Q1,0.8403659,1
LN-00000667,2023-Q1,0.25627974,0
LN-00000668,2022-Q2,0.8100326,1
LN-00000669,2022-Q1,0.17191741,0
LN-00000670,2022-Q3,0.40377235,0
LN-00000671,2023-Q3,0.045115978,0
LN-00000672,2022-Q1,0.8303596,1
LN-00000673,2022-Q4,0.1181644,0
LN-00000674,2023-Q2,0.41452998,0
LN-00000675,2022-Q4,0.15929228,0
LN-00000676,2024-Q3,0.20688477,0
LN-00000677,2022-Q3,0.38667122,0
LN-00000678,2022-Q1,0.07465617,0
LN-00000679,2022-Q1,0.1604124,0
LN-00000680,2023-Q2,0.74155265,1
LN-00000681,2023-Q1,0.530452,1
LN-00000682,2022-Q3,0.048203934,0
LN-00000683,2022-Q2,0.6991573,1
LN-00000684,2022-Q4,0.039102167,0
LN-00000685,2023-Q2,0.39913654,0
LN-00000686,2023-Q2,0.0832183,0
LN-00000687,2022-Q2,0.806708,1
LN-00000688,2022-Q2,0.7574837,1
LN-00000689,2021-Q1,0.7811275,1
LN-00000690,2024-Q3,0.05801895,0
LN-00000691,2022-Q4,0.35475245,0
LN-00000692,2022-Q1,0.1829498,0
LN-00000693,2022-Q3,0.084049255,0
LN-00000694,2022-Q3,0.35147974,0
LN-00000695,2021-Q1,0.48836383,0
LN-00000696,2024-Q4,0.09589985,0
LN-00000697,2023-Q3,0.41131467,0
LN-00000698,2021-Q2,0.3637284,0
LN-00000699,2022-Q1,0.09250124,0
LN-00000700,2023-Q2,0.08658487,0
LN-00000701,2021-Q3,0.13981956,0
LN-00000702,2023-Q4,0.18736199,0
LN-00000703,2022-Q2,0.59037197,1
LN-00000704,2024-Q2,0.032050047,0
LN-00000705,2023-Q1,0.21080735,0
LN-00000706,2022-Q3,0.0481148,0
LN-00000707,2024-Q1,0.5146949,1
LN-00000708,2024-Q2,0.25543648,0
LN-00000709,2023-Q4,0.8607698,1
LN-00000710,2021-Q1,0.07470945,0
LN-00000711,2022-Q1,0.056577206,0
LN-00000712,2024-Q2,0.9242581,1
LN-00000713,2024-Q1,0.5690689,1
LN-00000714,2023-Q4,0.54074013,1
LN-00000715,2022-Q1,0.94724107,1
LN-00000716,2022-Q2,0.99067944,1
LN-00000717,2024-Q1,0.1432869,0
LN-00000718,2021-Q1,0.6872509,1
LN-00000719,2023-Q2,0.062437955,0
LN-00000720,2021-Q1,0.36092752,0
LN-00000721,2023-Q4,0.10875626,0
LN-00000722,2023-Q3,0.2162138,0
LN-00000723,2022-Q3,0.71491456,1
LN-00000724,2023-Q2,0.7326579,1
LN-00000725,2023-Q1,0.99485344,1
LN-00000726,2022-Q1,0.076434284,0
LN-00000727,2024-Q2,0.626956,1
LN-00000728,2022-Q2,0.026480848,0
LN-00000729,2024-Q4,0.13231106,0
LN-00000730,2024-Q1,0.47002038,0
LN-00000731,2023-Q2,0.25744584,0
LN-00000732,2021-Q2,0.044956982,0
LN-00000733,2024-Q3,0.092665344,0
LN-00000734,2022-Q1,0.190116,0
LN-00000735,2022-Q3,0.87859225,1
LN-00000736,2024-Q1,0.2614996,0
LN-00000737,2022-Q4,0.5026019,1
LN-00000738,2024-Q2,0.84455013,1
LN-00000739,2021-Q3,0.71551746,1
LN-00000740,2024-Q3,0.72716165,1
LN-00000741,2024-Q4,0.08403968,0
LN-00000742,2023-Q1,0.029586932,0
LN-00000743,2021-Q4,0.030133815,0
LN-00000744,2021-Q3,0.086711995,0
LN-00000745,2021-Q3,0.4549291,0
LN-00000746,2024-Q1,0.19729213,0
LN-00000747,2023-Q3,0.20452437,0
LN-00000748,2023-Q3,0.051147494,0
LN-00000749,2022-Q4,0.24064311,0
LN-00000750,2023-Q4,0.8779937,1
LN-00000751,2021-Q2,0.58184505,1
LN-00000752,2023-Q2,0.06674956,0
LN-00000753,2023-Q1,0.985306,1
LN-00000754,2022-Q1,0.13860418,0
LN-00000755,2023-Q1,0.25511596,0
LN-00000756,2022-Q4,0.038741898,0
LN-00000757,2023-Q2,0.04391831,0
LN-00000758,2023-Q3,0.22303264,0
LN-00000759,2024-Q1,0.24801508,0
LN-00000760,2024-Q3,0.50552857,1
LN-00000761,2024-Q3,0.15964335,0
LN-00000762,2021-Q2,0.17346054,0
LN-00000763,2024-Q3,0.060609892,0
LN-00000764,2022-Q4,0.372389,0
LN-00000765,2021-Q3,0.93915653,1
LN-00000766,2023-Q4,0.96160764,1
LN-00000767,2023-Q1,0.28574422,0
LN-00000768,2024-Q3,0.65944105,1
LN-00000769,2023-Q2,0.44012573,0
LN-00000770,2023-Q4,0.2715771,0
LN-00000771,2023-Q4,0.36758837,0
LN-00000772,2023-Q2,0.45922932,0
LN-00000773,2023-Q2,0.026739854,0
LN-00000774,2024-Q4,0.75869703,1
LN-00000775,2024-Q2,0.061597597,0
LN-00000776,2022-Q3,0.75554234,1
LN-00000777,2023-Q3,0.50710946,1
LN-00000778,2024-Q3,0.23743509,0
LN-00000779,2024-Q4,0.48943806,0
LN-00000780,2022-Q3,0.29079974,0
LN-00000781,2024-Q2,0.08323725,0
LN-00000782,2023-Q2,0.27123085,0
LN-00000783,2021-Q2,0.9915114,1
LN-00000784,2021-Q2,0.093373515,0
LN-00000785,2024-Q2,0.5228968,1
LN-00000786,2021-Q2,0.5959738,1
LN-00000787,2023-Q3,0.05924673,0
LN-00000788,2022-Q1,0.18604334,0
LN-00000789,2021-Q3,0.080337405,0
LN-00000790,2024-Q1,0.12248496,0
LN-00000791,2021-Q3,0.0925759,0
LN-00000792,2021-Q2,0.29308125,0
LN-00000793,2023-Q1,0.023129443,0
LN-00000794,2023-Q2,0.6470029,1
LN-00000795,2022-Q2,0.5901447,1
LN-00000796,2021-Q2,0.07359649,0
LN-00000797,2023-Q2,0.5336025,1
LN-00000798,2023-Q2,0.53315544,1
LN-00000799,2024-Q2,0.14122358,0
LN-00000800,2021-Q3,0.053800095,0
LN-00000801,2022-Q2,0.5747178,1
LN-00000802,2022-Q1,0.66687614,1
LN-00000803,2022-Q2,0.07165507,0
LN-00000804,2023-Q1,0.9951563,1
LN-00000805,2022-Q3,0.26486045,0
LN-00000806,2024-Q3,0.97982794,1
LN-00000807,2021-Q1,0.026523247,0
LN-00000808,2023-Q4,0.046506748,0
LN-00000809,2022-Q2,0.37042403,0
LN-00000810,2024-Q3,0.67571396,1
LN-00000811,2023-Q4,0.051184878,0
LN-00000812,2023-Q2,0.9051082,1
LN-00000813,2022-Q3,0.19765222,0
LN-00000814,2024-Q1,0.9399986,1
LN-00000815,2023-Q1,0.027885035,0
LN-00000816,2024-Q1,0.2020619,0
LN-00000817,2021-Q2,0.006004387,0
LN-00000818,2023-Q4,0.084858164,0
LN-00000819,2022-Q1,0.47427794,0
LN-00000820,2023-Q3,0.045118753,0
LN-00000821,2023-Q1,0.031285893,0
LN-00000822,2022-Q2,0.18079673,0
LN-00000823,2022-Q1,0.34396452,0
LN-00000824,2023-Q2,0.11525986,0
LN-00000825,2023-Q4,0.3121933,0
LN-00000826,2024-Q1,0.57540953,1
LN-00000827,2022-Q2,0.383363,0
LN-00000828,2021-Q1,0.024977298,0
LN-00000829,2021-Q2,0.758179,1
LN-00000830,2024-Q2,0.16337264,0
LN-00000831,2023-Q2,0.24863817,0
LN-00000832,2022-Q4,0.1439738,0
LN-00000833,2023-Q3,0.7403565,1
LN-00000834,2023-Q4,0.28050727,0
LN-00000835,2023-Q4,0.0533432,0
LN-00000836,2024-Q3,0.09900132,0
LN-00000837,2024-Q4,0.6636422,1
LN-00000838,2024-Q1,0.031722892,0
LN-00000839,2021-Q3,0.13468082,0
LN-00000840,2024-Q2,0.28779072,0
LN-00000841,2024-Q4,0.065187,0
LN-00000842,2021-Q3,0.19507307,0
LN-00000843,2023-Q3,0.13771415,0
LN-00000844,2023-Q4,0.386927,0
LN-00000845,2021-Q4,0.34918016,0
LN-00000846,2022-Q2,0.23750763,0
LN-00000847,2023-Q4,0.8016978,1
LN-00000848,2023-Q2,0.76876384,1
LN-00000849,2024-Q1,0.032958217,0
LN-00000850,2022-Q3,0.57055736,1
LN-00000851,2023-Q3,0.28124148,0
LN-00000852,2021-Q4,0.13441272,0
LN-00000853,2023-Q1,0.44046855,0
LN-00000854,2022-Q4,0.046115797,0
LN-00000855,2021-Q1,0.75424165,1
LN-00000856,2023-Q3,0.40777886,0
LN-00000857,2022-Q2,0.93017805,1
LN-00000858,2022-Q4,0.49265626,0
LN-00000859,2023-Q2,0.7893589,1
LN-00000860,2022-Q3,0.10227491,0
LN-00000861,2022-Q2,0.8657691,1
LN-00000862,2023-Q4,0.98228294,1
LN-00000863,2022-Q2,0.1066681,0
LN-00000864,2022-Q2,0.04331579,0
LN-00000865,2023-Q4,0.04415035,0
LN-00000866,2022-Q3,0.04476972,0
LN-00000867,2021-Q3,0.016893502,0
LN-00000868,2022-Q1,0.03235808,0
LN-00000869,2022-Q2,0.07132606,0
LN-00000870,2023-Q3,0.56461823,1
LN-00000871,2024-Q4,0.08619819,0
LN-00000872,2023-Q2,0.044713467,0
LN-00000873,2022-Q2,0.8575641,1
LN-00000874,2022-Q4,0.10765592,0
LN-00000875,2024-Q4,0.672749,1
LN-00000876,2024-Q1,0.32688007,0
LN-00000877,2023-Q1,0.12567912,0
LN-00000878,2021-Q1,0.019159619,0
LN-00000879,2021-Q1,0.11813176,0
LN-00000880,2024-Q3,0.09797378,0
LN-00000881,2021-Q3,0.1659705,0
LN-00000882,2021-Q4,0.1386652,0
LN-00000883,2021-Q1,0.5933125,1
LN-00000884,2022-Q2,0.019749053,0
LN-00000885,2024-Q4,0.8108546,1
LN-00000886,2023-Q1,0.039532233,0
LN-00000887,2022-Q1,0.034086365,0
LN-00000888,2024-Q3,0.09436004,0
LN-00000889,2023-Q1,0.9229481,1
LN-00000890,2023-Q4,0.11277675,0
LN-00000891,2023-Q4,0.25584933,0
LN-00000892,2022-Q2,0.2945878,0
LN-00000893,2022-Q3,0.024390994,0
LN-00000894,2023-Q2,0.7195557,1
LN-00000895,2023-Q1,0.94210863,1
LN-00000896,2023-Q3,0.21784668,0
LN-00000897,2022-Q2,0.09757754,0
LN-00000898,2024-Q3,0.3623001,0
LN-00000899,2024-Q4,0.06542859,0
LN-00000900,2022-Q4,0.13617659,0
LN-00000901,2024-Q4,0.0989917,0
LN-00000902,2021-Q4,0.9078841,1
LN-00000903,2023-Q3,0.01319322,0
LN-00000904,2023-Q3,0.8158615,1
LN-00000905,2024-Q3,0.918398,1
LN-00000906,2022-Q1,0.6803661,1
LN-00000907,2024-Q3,0.94678104,1
LN-00000908,2023-Q2,0.16634414,0
LN-00000909,2022-Q2,0.48163357,0
LN-00000910,2022-Q2,0.2425617,0
LN-00000911,2024-Q3,0.065940276,0
LN-00000912,2022-Q2,0.11746754,0
LN-00000913,2023-Q4,0.8216632,1
LN-00000914,2021-Q4,0.89697605,1
LN-00000915,2021-Q1,0.08254995,0
LN-00000916,2023-Q1,0.38449907,0
LN-00000917,2022-Q1,0.117924936,0
LN-00000918,2023-Q1,0.2328363,0
LN-00000919,2023-Q4,0.79333144,1
LN-00000920,2021-Q2,0.87753546,1
LN-00000921,2023-Q2,0.090920106,0
LN-00000922,2023-Q2,0.057695817,0
LN-00000923,2024-Q4,0.16399139,0
LN-00000924,2024-Q1,0.12236006,0
LN-00000925,2024-Q2,0.21019317,0
LN-00000926,2024-Q3,0.054728147,0
LN-00000927,2022-Q2,0.25847295,0
LN-00000928,2021-Q3,0.10557544,0
LN-00000929,2021-Q3,0.16228136,0
LN-00000930,2022-Q3,0.6964171,1
LN-00000931,2024-Q4,0.2707158,0
LN-00000932,2023-Q1,0.19286087,0
LN-00000933,2022-Q2,0.94409776,1
LN-00000934,2023-Q2,0.0138498405,0
LN-00000935,2023-Q2,0.02242406,0
LN-00000936,2024-Q3,0.7619099,1
LN-00000937,2022-Q2,0.633694,1
LN-00000938,2023-Q1,0.90588164,1
LN-00000939,2021-Q3,0.14075391,0
LN-00000940,2021-Q1,0.9033136,1
LN-00000941,2021-Q4,0.9944066,1
LN-00000942,2021-Q3,0.2463669,0
LN-00000943,2023-Q1,0.036863618,0
LN-00000944,2023-Q2,0.47816417,0
LN-00000945,2021-Q2,0.6851922,1
LN-00000946,2024-Q2,0.19296412,0
LN-00000947,2022-Q2,0.90025824,1
LN-00000948,2022-Q1,0.08092749,0
LN-00000949,2021-Q3,0.993437,1
LN-00000950,2023-Q2,0.35802355,0
LN-00000951,2022-Q4,0.15586105,0
LN-00000952,2022-Q1,0.118394844,0
LN-00000953,2021-Q3,0.11618035,0
LN-00000954,2022-Q4,0.30468726,0
LN-00000955,2021-Q2,0.10673311,0
LN-00000956,2023-Q3,0.02975692,0
LN-00000957,2021-Q3,0.7277354,1
LN-00000958,2024-Q2,0.19503133,0
LN-00000959,2021-Q4,0.13034704,0
LN-00000960,2023-Q1,0.1318391,0
LN-00000961,2022-Q4,0.28687242,0
LN-00000962,2023-Q2,0.3418163,0
LN-00000963,2024-Q2,0.44072592,0
LN-00000964,2024-Q2,0.1400992,0
LN-00000965,2021-Q2,0.5396268,1
LN-00000966,2023-Q2,0.99195236,1
LN-00000967,2021-Q4,0.20989984,0
LN-00000968,2023-Q2,0.43304682,0
LN-00000969,2023-Q3,0.22050798,0
LN-00000970,2022-Q1,0.076888375,0
LN-00000971,2022-Q1,0.9093685,1
LN-00000972,2024-Q1,0.21010895,0
LN-00000973,2021-Q1,0.24217184,0
LN-00000974,2023-Q1,0.31379673,0
LN-00000975,2024-Q3,0.03977236,0
LN-00000976,2024-Q2,0.9895829,1
LN-00000977,2022-Q1,0.06911325,0
LN-00000978,2021-Q3,0.13222085,0
LN-00000979,2022-Q3,0.9137747,1
LN-00000980,2024-Q2,0.05321322,0
LN-00000981,2022-Q1,0.39672196,0
LN-00000982,2024-Q4,0.2837796,0
LN-00000983,2023-Q4,0.39140108,0
LN-00000984,2024-Q4,0.8460815,1
LN-00000985,2024-Q4,0.047438312,0
LN-00000986,2023-Q4,0.49503356,0
LN-00000987,2022-Q3,0.14353788,0
LN-00000988,2023-Q2,0.04324173,0
LN-00000989,2024-Q4,0.19501127,0
LN-00000990,2023-Q2,0.072911136,0
LN-00000991,2024-Q2,0.026825484,0
LN-00000992,2023-Q1,0.056966025,0
LN-00000993,2021-Q2,0.050893474,0
LN-00000994,2022-Q4,0.18829355,0
LN-00000995,2021-Q2,0.65214694,1
LN-00000996,2021-Q1,0.035237655,0
LN-00000997,2023-Q4,0.7135584,1
LN-00000998,2022-Q2,0.027124014,0
LN-00000999,2023-Q4,0.17626972,0
LN-00001000,2022-Q1,0.4089523,0
LN-00001001,2022-Q3,0.24620049,0
LN-00001002,2024-Q4,0.06440817,0
LN-00001003,2024-Q1,0.19919877,0
LN-00001004,2022-Q4,0.03644153,0
LN-00001005,2024-Q2,0.12605777,0
LN-00001006,2024-Q2,0.7257266,1
LN-00001007,2024-Q1,0.3603157,0
LN-00001008,2024-Q1,0.08401371,0
LN-00001009,2024-Q2,0.030658985,0
LN-00001010,2021-Q1,0.14768247,0
LN-00001011,2022-Q1,0.19319718,0
LN-00001012,2022-Q2,0.38999215,0
LN-00001013,2024-Q1,0.49397916,0
LN-00001014,2023-Q1,0.90120304,1
LN-00001015,2021-Q1,0.9219267,1
LN-00001016,2024-Q2,0.14056301,0
LN-00001017,2023-Q2,0.27939588,0
LN-00001018,2021-Q4,0.13824196,0
LN-00001019,2024-Q2,0.11033476,0
LN-00001020,2022-Q4,0.049224257,0
LN-00001021,2021-Q2,0.0839746,0
LN-00001022,2022-Q1,0.749279,1
LN-00001023,2021-Q1,0.44167525,0
LN-00001024,2023-Q3,0.81313324,1
LN-00001025,2024-Q4,0.9315811,1
LN-00001026,2022-Q3,0.06335599,0
LN-00001027,2023-Q1,0.1022337,0
LN-00001028,2024-Q2,0.08286709,0
LN-00001029,2021-Q4,0.20740445,0
LN-00001030,2023-Q1,0.5686068,1
LN-00001031,2021-Q4,0.029581502,0
LN-00001032,2023-Q4,0.25346416,0
LN-00001033,2024-Q1,0.97724354,1
LN-00001034,2022-Q4,0.11450566,0
LN-00001035,2022-Q4,0.33569267,0
LN-00001036,2021-Q3,0.8683829,1
LN-00001037,2024-Q2,0.7243815,1
LN-00001038,2023-Q3,0.111740515,0
LN-00001039,2022-Q1,0.07815024,0
LN-00001040,2022-Q3,0.060105972,0
LN-00001041,2022-Q2,0.027931545,0
LN-00001042,2023-Q3,0.065023236,0
LN-00001043,2024-Q2,0.36678547,0
LN-00001044,2024-Q1,0.02370171,0
LN-00001045,2022-Q1,0.407507,0
LN-00001046,2023-Q3,0.3329635,0
LN-00001047,2021-Q3,0.25240096,0
LN-00001048,2023-Q1,0.12498489,0
LN-00001049,2024-Q4,0.16443783,0
LN-00001050,2023-Q4,0.057777323,0
LN-00001051,2022-Q1,0.9634093,1
LN-00001052,2022-Q2,0.21316114,0
LN-00001053,2022-Q1,0.24125305,0
LN-00001054,2022-Q4,0.069072105,0
LN-00001055,2022-Q4,0.58123946,1
LN-00001056,2023-Q2,0.059503295,0
LN-00001057,2021-Q3,0.4144388,0
LN-00001058,2024-Q3,0.2769728,0
LN-00001059,2023-Q1,0.20940349,0
LN-00001060,2021-Q4,0.15832257,0
LN-00001061,2023-Q1,0.10175111,0
LN-00001062,2023-Q2,0.1348922,0
LN-00001063,2023-Q4,0.29406542,0
LN-00001064,2023-Q3,0.4052154,0
LN-00001065,2023-Q3,0.029547976,0
LN-00001066,2023-Q4,0.3923258,0
LN-00001067,2022-Q2,0.056373,0
LN-00001068,2021-Q1,0.07969728,0
LN-00001069,2024-Q1,0.1915297,0
LN-00001070,2022-Q1,0.323993,0
LN-00001071,2023-Q4,0.11018654,0
LN-00001072,2024-Q2,0.3001815,0
LN-00001073,2022-Q2,0.15287918,0
LN-00001074,2024-Q2,0.05707191,0
LN-00001075,2021-Q3,0.26593855,0
LN-00001076,2023-Q1,0.40914986,0
LN-00001077,2023-Q3,0.98566055,1
LN-00001078,2021-Q2,0.041948505,0
LN-00001079,2023-Q2,0.22956353,0
LN-00001080,2023-Q3,0.6550158,1
LN-00001081,2023-Q2,0.015715618,0
LN-00001082,2023-Q4,0.043015692,0
LN-00001083,2023-Q1,0.07881437,0
LN-00001084,2021-Q2,0.0638835,0
LN-00001085,2023-Q2,0.40603507,0
LN-00001086,2023-Q3,0.33100474,0
LN-00001087,2022-Q2,0.091296166,0
LN-00001088,2023-Q2,0.25584313,0
LN-00001089,2023-Q4,0.96540904,1
LN-00001090,2023-Q3,0.06801693,0
LN-00001091,2022-Q1,0.074595004,0
LN-00001092,2023-Q4,0.11449406,0
LN-00001093,2024-Q4,0.478019,0
LN-00001094,2021-Q1,0.13240506,0
LN-00001095,2023-Q1,0.27371663,0
LN-00001096,2023-Q1,0.10474844,0
LN-00001097,2024-Q1,0.98714477,1
LN-00001098,2023-Q2,0.9909678,1
LN-00001099,2023-Q4,0.051635213,0
LN-00001100,2022-Q2,0.097493,0
LN-00001101,2021-Q4,0.69346374,1
LN-00001102,2022-Q1,0.5700443,1
LN-00001103,2024-Q1,0.7697085,1
LN-00001104,2022-Q2,0.4637011,0
LN-00001105,2024-Q2,0.54437375,1
LN-00001106,2023-Q4,0.0353246,0
LN-00001107,2024-Q3,0.10399057,0
LN-00001108,2023-Q1,0.97874147,1
LN-00001109,2024-Q2,0.55106515,1
LN-00001110,2024-Q1,0.20596042,0
LN-00001111,2021-Q3,0.08966314,0
LN-00001112,2023-Q4,0.3047486,0
LN-00001113,2022-Q1,0.92121017,1
LN-00001114,2024-Q1,0.9562689,1
LN-00001115,2021-Q2,0.038790528,0
LN-00001116,2022-Q2,0.1766241,0
LN-00001117,2023-Q4,0.34526485,0
LN-00001118,2021-Q3,0.13834485,0
LN-00001119,2022-Q3,0.060590386,0
LN-00001120,2024-Q3,0.2709845,0
LN-00001121,2022-Q4,0.74840426,1
LN-00001122,2023-Q2,0.055558223,0
LN-00001123,2023-Q2,0.18145075,0
LN-00001124,2022-Q3,0.30402863,0
LN-00001125,2022-Q4,0.9228683,1
LN-00001126,2021-Q3,0.04414242,0
LN-00001127,2022-Q1,0.75334287,1
LN-00001128,2024-Q3,0.22667193,0
LN-00001129,2022-Q3,0.52789515,1
LN-00001130,2023-Q1,0.06842558,0
LN-00001131,2022-Q4,0.1365642,0
LN-00001132,2021-Q1,0.28609794,0
LN-00001133,2024-Q2,0.73881626,1
LN-00001134,2023-Q2,0.0755624,0
LN-00001135,2022-Q3,0.17734012,0
LN-00001136,2023-Q1,0.049061112,0
LN-00001137,2023-Q3,0.9269577,1
LN-00001138,2023-Q1,0.025354898,0
LN-00001139,2024-Q1,0.6603756,1
LN-00001140,2023-Q4,0.095382005,0
LN-00001141,2022-Q1,0.2100373,0
LN-00001142,2024-Q2,0.6915226,1
LN-00001143,2023-Q1,0.28731462,0
LN-00001144,2021-Q2,0.27160373,0
LN-00001145,2023-Q2,0.48202944,0
LN-00001146,2021-Q3,0.7113935,1
LN-00001147,2023-Q1,0.57301766,1
LN-00001148,2024-Q4,0.36913446,0
LN-00001149,2023-Q1,0.7256302,1
LN-00001150,2024-Q3,0.14086787,0
LN-00001151,2022-Q2,0.121075615,0
LN-00001152,2024-Q1,0.3494478,0
LN-00001153,2022-Q2,0.700887,1
LN-00001154,2021-Q1,0.053979963,0
LN-00001155,2021-Q3,0.11370666,0
LN-00001156,2024-Q4,0.63262177,1
LN-00001157,2022-Q2,0.10230291,0
LN-00001158,2021-Q1,0.36431867,0
LN-00001159,2021-Q1,0.0370659,0
LN-00001160,2021-Q1,0.87422055,1
LN-00001161,2022-Q3,0.6180824,1
LN-00001162,2022-Q2,0.011206242,0
LN-00001163,2024-Q2,0.03998052,0
LN-00001164,2021-Q2,0.046463195,0
LN-00001165,2024-Q2,0.98871523,1
LN-00001166,2021-Q2,0.013973122,0
LN-00001167,2021-Q4,0.037582602,0
LN-00001168,2022-Q4,0.07291025,0
LN-00001169,2023-Q4,0.5712135,1
LN-00001170,2024-Q1,0.465324,0
LN-00001171,2022-Q3,0.057751395,0
LN-00001172,2022-Q3,0.023062438,0
LN-00001173,2022-Q4,0.04329525,0
LN-00001174,2023-Q4,0.15262707,0
LN-00001175,2023-Q1,0.16224767,0
LN-00001176,2023-Q1,0.91711855,1
LN-00001177,2024-Q4,0.02150353,0
LN-00001178,2023-Q2,0.86190796,1
LN-00001179,2024-Q1,0.5031074,1
LN-00001180,2022-Q1,0.7471044,1
LN-00001181,2021-Q4,0.027175799,0
LN-00001182,2021-Q2,0.036474783,0
LN-00001183,2023-Q1,0.16439827,0
LN-00001184,2022-Q3,0.05509019,0
LN-00001185,2022-Q3,0.0786278,0
LN-00001186,2021-Q1,0.017451582,0
LN-00001187,2022-Q1,0.077849716,0
LN-00001188,2023-Q2,0.99389863,1
LN-00001189,2024-Q3,0.06641382,0
LN-00001190,2023-Q1,0.17734869,0
LN-00001191,2022-Q4,0.052210633,0
LN-00001192,2023-Q4,0.22812954,0
LN-00001193,2023-Q1,0.053702086,0
LN-00001194,2023-Q3,0.03712888,0
LN-00001195,2023-Q3,0.083356716,0
LN-00001196,2024-Q1,0.771027,1
LN-00001197,2024-Q3,0.31927148,0
LN-00001198,2023-Q3,0.30512094,0
LN-00001199,2024-Q4,0.65491617,1
LN-00001200,2022-Q2,0.13228188,0
LN-00001201,2023-Q4,0.05037055,0
LN-00001202,2022-Q2,0.060997654,0
LN-00001203,2022-Q2,0.20836431,0
LN-00001204,2021-Q2,0.23027018,0
LN-00001205,2024-Q2,0.73015064,1
LN-00001206,2022-Q3,0.9312672,1
LN-00001207,2022-Q2,0.06468905,0
LN-00001208,2023-Q4,0.20527679,0
LN-00001209,2022-Q4,0.14594428,0
LN-00001210,2023-Q3,0.23900905,0
LN-00001211,2021-Q4,0.23699142,0
LN-00001212,2022-Q3,0.39385778,0
LN-00001213,2022-Q4,0.07413614,0
LN-00001214,2024-Q4,0.1497828,0
LN-00001215,2024-Q1,0.14458726,0
LN-00001216,2021-Q4,0.15281355,0
LN-00001217,2022-Q4,0.5793109,1
LN-00001218,2022-Q2,0.054343276,0
LN-00001219,2023-Q4,0.08755725,0
LN-00001220,2022-Q1,0.69005543,1
LN-00001221,2023-Q2,0.59520614,1
LN-00001222,2022-Q1,0.74772394,1
LN-00001223,2023-Q2,0.04085833,0
LN-00001224,2024-Q3,0.025063792,0
LN-00001225,2021-Q2,0.35634753,0
LN-00001226,2023-Q3,0.23559862,0
LN-00001227,2022-Q3,0.73184377,1
LN-00001228,2024-Q2,0.08255887,0
LN-00001229,2023-Q1,0.06785957,0
LN-00001230,2023-Q4,0.24679694,0
LN-00001231,2024-Q3,0.78257453,1
LN-00001232,2023-Q2,0.06974894,0
LN-00001233,2021-Q4,0.19158322,0
LN-00001234,2022-Q4,0.07402176,0
LN-00001235,2024-Q1,0.059385564,0
LN-00001236,2024-Q2,0.097289965,0
LN-00001237,2022-Q3,0.74706596,1
LN-00001238,2023-Q2,0.9738271,1
LN-00001239,2021-Q4,0.08981729,0
LN-00001240,2021-Q3,0.8985967,1
LN-00001241,2024-Q2,0.07775527,0
LN-00001242,2022-Q4,0.17910038,0
LN-00001243,2022-Q4,0.123143785,0
LN-00001244,2021-Q3,0.1525589,0
LN-00001245,2024-Q4,0.045079503,0
LN-00001246,2023-Q2,0.34177768,0
LN-00001247,2022-Q2,0.7695509,1
LN-00001248,2024-Q1,0.054681458,0
LN-00001249,2023-Q1,0.5085196,1
LN-00001250,2021-Q3,0.20430923,0
LN-00001251,2023-Q1,0.6765281,1
LN-00001252,2023-Q1,0.8338119,1
LN-00001253,2022-Q1,0.09021647,0
LN-00001254,2022-Q3,0.10980203,0
LN-00001255,2022-Q4,0.15277033,0
LN-00001256,2023-Q2,0.6101354,1
LN-00001257,2022-Q2,0.06870188,0
LN-00001258,2022-Q3,0.1582142,0
LN-00001259,2023-Q3,0.7212558,1
LN-00001260,2024-Q3,0.04690705,0
LN-00001261,2024-Q1,0.05301014,0
LN-00001262,2022-Q4,0.18189065,0
LN-00001263,2021-Q4,0.11165976,0
LN-00001264,2021-Q1,0.9616989,1
LN-00001265,2023-Q3,0.49322355,0
LN-00001266,2023-Q3,0.8306253,1
LN-00001267,2021-Q1,0.7311592,1
LN-00001268,2023-Q1,0.27970874,0
LN-00001269,2024-Q3,0.2725342,0
LN-00001270,2023-Q3,0.21689866,0
